RUN	Year	DeltaBV	Sel	Var	Beta	DeltaBVRecruits	SelRecruits	VarRecruits	BetaRecruits
21	4	0	0.296726	0.978965	0.303102	0	0.161692	0.894761	0.18071
21	5	0	0.128012	0.819008	0.156301	0	0.065326	1.05506	0.061917
21	6	0	0.00744144	0.816591	0.00911282	0	0.0472215	0.752447	0.0627572
21	7	0	0.096921	0.737462	0.131425	0	-0.00995628	0.930926	-0.010695
21	8	0	0.261962	0.823419	0.31814	0	0.104951	0.520992	0.201445
21	9	0	0.0948821	0.932495	0.101751	0	0.0138577	0.777058	0.0178335
22	0	0	0.432397	1.2436	0.347698	0	0.706348	1.2436	0.567988
22	1	0	0.350016	1.15697	0.302528	0	0.251531	0.992324	0.253477
22	2	0	0.283272	1.00303	0.282417	0	0.0879214	0.887204	0.0990994
22	3	0	0.384084	0.921461	0.41682	0	0.0536981	0.815576	0.0658406
22	4	0	0.343633	1.13659	0.302337	0	0.183	0.967369	0.189173
22	5	0	0.620271	0.977154	0.634772	0	0.5791	1.3184	0.439243
22	6	0	0.222526	1.05915	0.210099	0	0.504236	0.744799	0.67701
22	7	0	0.181796	0.695194	0.261504	0	0.309365	0.799388	0.387002
22	8	0	0.456454	0.689499	0.662009	0	0.290424	0.917269	0.316618
22	9	0	0.587946	1.01723	0.577987	0	0.427937	1.33121	0.321464
23	0	0	-0.106284	1.06366	-0.0999231	0	0.0797519	1.06366	0.0749787
23	1	0	0.515515	0.930734	0.55388	0	0.460342	0.708713	0.649547
23	2	0	0.157928	0.962767	0.164036	0	0.0676765	1.19043	0.0568507
23	3	0	0.586809	1.04792	0.559974	0	0.531097	1.03419	0.513538
23	4	0	0.119318	1.07954	0.110527	0	0.53379	1.11347	0.479395
23	5	0	0.0724671	0.865905	0.0836894	0	-0.302259	1.18088	-0.25596
23	6	0	0.0922307	0.86661	0.106427	0	-0.11147	0.42005	-0.265373
23	7	0	0.297484	1.1513	0.25839	0	0.508476	1.37786	0.369032
23	8	0	0.892307	1.10084	0.81057	0	0.59781	0.94641	0.631661
23	9	0	0.333794	0.933906	0.357417	0	0.13477	0.791991	0.170166
24	0	0	0.0743526	1.08482	0.068539	0	-0.0163281	1.08482	-0.0150514
24	1	0	0.0941714	1.03799	0.0907248	0	0.00290898	0.772985	0.00376331
24	2	0	0.270488	1.02158	0.264774	0	0.0733746	1.12725	0.0650918
24	3	0	0.182911	0.858259	0.213118	0	0.343282	0.946044	0.362861
24	4	0	0.0300669	0.915348	0.0328475	0	0.199837	1.01998	0.195923
24	5	0	0.376275	1.04316	0.360708	0	-0.0435013	1.00882	-0.043121
24	6	0	0.368086	1.2014	0.30638	0	1.17365	1.14197	1.02774
24	7	0	1.2602	1.34092	0.939805	0	1.18422	2.01209	0.588554
24	8	0	0.276798	1.16739	0.237109	0	0.175605	0.487319	0.360349
24	9	0	0.512134	0.937911	0.546037	0	0.388416	0.816103	0.475939
25	0	0	0.160148	1.14049	0.14042	0	0.395756	1.14049	0.347005
25	1	0	0.384428	1.02127	0.376422	0	0.377	1.15756	0.325685
25	2	0	0.612485	1.02007	0.600434	0	0.252464	0.94063	0.268399
25	3	0	-0.432959	0.905944	-0.477909	0	-0.131335	0.683438	-0.192168
25	4	0	0.376116	1.13943	0.330093	0	0.206404	1.38559	0.148965
25	5	0	-0.152785	1.15505	-0.132276	0	0.246664	0.872955	0.282562
25	6	0	0.0714255	0.820978	0.0870005	0	0.165229	0.337798	0.489134
25	7	0	0.106309	0.849019	0.125214	0	-0.206472	0.433023	-0.476815
25	8	0	0.506629	1.19466	0.424077	0	-0.00546173	0.653906	-0.00835247
25	9	0	0.361789	1.09734	0.329696	0	0.470014	1.32008	0.356051
26	0	0	-0.0161779	0.956751	-0.0169092	0	-0.0242479	0.956751	-0.025344
26	1	0	1.06723	0.977989	1.09125	0	1.01188	1.02375	0.988407
26	2	0	0.360242	0.971456	0.370827	0	0.364517	0.732517	0.497623
26	3	0	0.166678	0.804695	0.207132	0	-0.147175	0.705027	-0.208751
26	4	0	-0.0489123	1.03229	-0.0473825	0	0.231147	1.06137	0.217781
26	5	0	0.0316754	0.901739	0.0351271	0	0.189229	0.753096	0.251268
26	6	0	0.23722	0.965465	0.245705	0	-0.0445343	1.08377	-0.0410921
26	7	0	0.0817841	1.62147	0.0504381	0	-0.139838	1.56047	-0.089613
26	8	0	0.337975	1.18655	0.284838	0	0.158462	0.731437	0.216644
26	9	0	0.414842	0.868654	0.477569	0	0.346649	0.849036	0.408286
27	0	0	0.182147	0.994301	0.183191	0	0.239101	0.994301	0.240472
27	1	0	0.425945	1.19484	0.356488	0	-0.0794448	1.12868	-0.0703874
27	2	0	-0.176255	1.08948	-0.16178	0	-0.136582	1.12018	-0.121928
27	3	0	0.462438	0.938129	0.492937	0	0.39547	1.01978	0.387799
27	4	0	0.520956	0.999975	0.520969	0	0.440038	0.587882	0.748514
27	5	0	0.279721	0.888195	0.314932	0	0.248328	1.35226	0.183639
27	6	0	0.199891	1.1527	0.173411	0	0.159414	0.48305	0.330016
27	7	0	-0.662099	0.734817	-0.901039	0	-0.516892	0.529777	-0.975677
27	8	0	0.27984	1.06018	0.263955	0	-0.296043	0.783618	-0.37779
27	9	0	0.117079	0.956797	0.122366	0	0.151331	0.504365	0.300044
28	0	0	-0.0291715	1.01744	-0.0286715	0	0.0335111	1.01744	0.0329368
28	1	0	0.388071	1.09184	0.355428	0	0.230373	0.919828	0.250452
28	2	0	0.448333	1.01123	0.443353	0	0.232102	1.05732	0.219519
28	3	0	0.220693	0.934864	0.23607	0	0.0360741	0.564864	0.0638634
28	4	0	0.43713	0.806161	0.542236	0	0.364865	0.615262	0.593023
28	5	0	0.205538	0.920034	0.223403	0	0.520001	0.69219	0.75124
