RUN	Year	DeltaBV	Sel	Var	Beta	DeltaBVRecruits	SelRecruits	VarRecruits	BetaRecruits
28	7	0.168226	0.168226	0.152351	1.1042	-0.0109997	-0.0109997	0.010637	-1.03409
28	8	-0.00269885	-0.00269885	0.00429636	-0.628172	0.00729031	0.00729031	0.0033879	2.15186
29	0	2.80224	2.80224	9.91241	0.2827	3.63591	3.63591	9.91241	0.366804
29	1	0.824668	0.824668	9.57835	0.0860971	0.192431	0.192431	6.04121	0.0318531
29	2	-0.39435	-0.39435	3.28908	-0.119897	0.122922	0.122922	2.85937	0.0429893
29	3	1.29069	1.29069	2.36624	0.545458	0.748539	0.748539	1.49294	0.501387
29	4	0.159253	0.159253	0.964629	0.165093	0.114472	0.114472	0.756951	0.151228
29	5	0.130101	0.130101	0.572484	0.227257	0.250435	0.250435	0.649991	0.385289
29	6	0.417003	0.417003	0.631574	0.66026	-0.00893104	-0.00893104	0.400825	-0.0222817
29	7	-0.0570444	-0.0570444	0.344855	-0.165416	0.129535	0.129535	0.249224	0.519751
29	8	0.066141	0.066141	0.179598	0.368273	0.00486486	0.00486486	0.157318	0.0309237
30	0	-0.895959	-0.895959	8.11535	-0.110403	0.148024	0.148024	8.11535	0.0182401
30	1	-0.375558	-0.375558	6.2932	-0.0596767	1.26841	1.26841	8.55927	0.148191
30	2	3.16599	3.16599	5.5864	0.566732	1.33651	1.33651	6.36381	0.210017
30	3	1.01881	1.01881	2.81365	0.362097	0.311718	0.311718	1.75733	0.177382
30	4	0.33923	0.33923	0.852885	0.397744	0.346541	0.346541	0.711923	0.486767
30	5	0.120386	0.120386	0.478858	0.251402	0.044768	0.044768	0.433699	0.103224
30	6	0.253535	0.253535	0.31651	0.801032	0.211555	0.211555	0.416418	0.508037
30	7	0.13067	0.13067	0.222066	0.588428	0.111037	0.111037	0.100067	1.10963
30	8	0.00761198	0.00761198	0.0478646	0.159032	0.0188708	0.0188708	0.0564275	0.334426
31	0	0.281719	0.281719	10.6649	0.0264156	2.13589	2.13589	10.6649	0.200273
31	1	2.51982	2.51982	6.75092	0.373255	0.791698	0.791698	1.36459	0.580174
31	2	0.255387	0.255387	0.764532	0.334043	0.315868	0.315868	0.473787	0.666688
31	3	0.265678	0.265678	0.29876	0.889269	0.160335	0.160335	0.313369	0.511651
31	4	0.133992	0.133992	0.144169	0.929405	0.102257	0.102257	0.104097	0.982332
31	5	0.0460478	0.0460478	0.0757233	0.608106	-0.00131953	-0.00131953	0.0312338	-0.0422468
31	6	0.0403137	0.0403137	0.026035	1.54844	0.0847975	0.0847975	0.0191222	4.43451
31	7	0.048741	0.048741	0.0110802	4.39891	0.00912853	0.00912853	0.00792902	1.15128
31	8	0.000677873	0.000677873	0.00519015	0.130608	-0.00144133	-0.00144133	0.0031612	-0.455944
32	0	1.63422	1.63422	8.50409	0.192168	3.78247	3.78247	8.50409	0.444782
32	1	2.8045	2.8045	8.00527	0.350332	0.806847	0.806847	3.74812	0.215267
32	2	0.6119	0.6119	2.12386	0.288107	0.631264	0.631264	2.07849	0.303713
32	3	0.412037	0.412037	1.00543	0.409813	0.381679	0.381679	0.681111	0.560377
32	4	0.197597	0.197597	0.378511	0.522037	0.0762227	0.0762227	0.319973	0.238216
32	5	0.0371597	0.0371597	0.231539	0.16049	0.0582655	0.0582655	0.220174	0.264633
32	6	0.0668924	0.0668924	0.173204	0.386207	0.0636277	0.0636277	0.086826	0.732819
32	7	0.0196496	0.0196496	0.057071	0.344301	-0.0248849	-0.0248849	0.0283557	-0.877598
32	8	-0.0057039	-0.0057039	0.0140379	-0.406322	0.00406106	0.00406106	0.010925	0.371721
33	0	3.10374	3.10374	9.61267	0.32288	4.57828	4.57828	9.61267	0.476275
33	1	2.23963	2.23963	10.1237	0.221226	1.13138	1.13138	6.34307	0.178365
33	2	0.283103	0.283103	2.84721	0.0994317	0.0614394	0.0614394	0.986729	0.0622657
