RUN	Year	DeltaBV	Sel	Var	Beta	DeltaBVRecruits	SelRecruits	VarRecruits	BetaRecruits
12	4	1.23753	0.957846	8.10533	0.118175	1.94292	1.16169	12.3361	0.0941697
12	5	-1.92876	-1.60095	9.22568	-0.173532	-5.53839	-4.94063	21.1353	-0.233762
12	6	-3.54435	-3.81915	30.1796	-0.126548	-0.807548	-0.97557	27.667	-0.0352612
12	7	3.29526	3.79232	17.4654	0.217133	4.47517	4.69187	27.6065	0.169955
12	8	1.71253	1.72601	10.4203	0.16564	0.883077	1.25427	7.37681	0.170029
12	9	-0.431546	-0.33267	7.89817	-0.0421198	-0.308583	-0.375328	8.9706	-0.0418398
13	0	2.83551	2.77281	10.1076	0.274328	4.44341	4.18392	10.1076	0.413936
13	1	3.26652	3.17256	12.158	0.260946	2.20502	1.61507	7.98153	0.202351
13	2	3.1856	3.07645	9.24067	0.332925	3.32202	3.36883	10.6491	0.316348
13	3	3.79561	3.50076	13.3014	0.263187	3.53794	2.69275	13.7953	0.195193
13	4	3.48782	3.10788	9.85357	0.315407	2.99006	2.69399	19.2222	0.14015
13	5	2.43286	1.91015	17.9179	0.106605	0.785164	-0.274491	35.6606	-0.00769733
13	6	2.0947	2.60857	28.8717	0.0903502	2.14199	3.25346	92.399	0.035211
13	7	-1.19829	-1.03775	30.1742	-0.034392	-0.357921	-0.0225038	38.3432	-0.000586906
13	8	1.63041	1.68494	19.7493	0.0853167	2.50451	2.27631	13.3469	0.170549
13	9	-0.414057	-0.349202	10.4722	-0.0333457	-0.800461	-0.863358	14.3973	-0.0599667
14	0	2.64378	2.74128	9.07952	0.301919	4.01425	3.6398	9.07952	0.40088
14	1	3.54521	3.43801	10.8113	0.318003	3.11709	2.42773	6.47108	0.375167
14	2	2.64259	2.94634	7.48876	0.393434	1.4671	2.38667	9.93765	0.240164
14	3	-0.666862	-0.621555	8.53022	-0.0728651	-1.0548	-1.28747	12.6241	-0.101985
14	4	0.351156	0.0592124	10.6543	0.00555759	0.716278	0.791365	12.4745	0.0634387
14	5	1.17589	0.97794	10.3987	0.0940444	-0.284522	-0.731833	22.5295	-0.0324833
14	6	-6.68237	-6.97714	17.2668	-0.404077	-4.40433	-5.13998	34.6918	-0.148161
14	7	-3.77278	-3.96274	30.8133	-0.128605	-3.45291	-4.68445	25.0831	-0.186757
14	8	4.28153	4.09668	11.0886	0.369449	4.24649	3.70745	6.49273	0.571016
