RUN	Year	DeltaBV	Sel	Var	Beta	DeltaBVRecruits	SelRecruits	VarRecruits	BetaRecruits
13	6	-0.226301	-0.180011	1.14762	-0.156855	-0.198361	0.143006	2.57282	0.0555835
13	7	0.0166403	0.174189	1.73211	0.100565	-0.189272	0.0977264	0.88437	0.110504
13	8	-0.0982904	0.13825	0.806296	0.171463	0.402598	0.50767	0.627499	0.809037
13	9	0.164073	0.140368	0.789239	0.177852	0.00188538	-0.212928	0.835436	-0.25487
14	0	0.310283	0.402405	0.891637	0.45131	0.619008	0.526336	0.891637	0.590303
14	1	0.516365	0.537218	0.821278	0.654124	0.35028	0.153113	0.796717	0.19218
14	2	0.245077	0.46259	0.749065	0.617556	-0.155048	0.271383	0.835679	0.324746
14	3	-0.299406	-0.356726	0.763122	-0.467456	0.0314947	-0.0448237	0.620333	-0.0722575
14	4	0.083556	0.0836078	0.782809	0.106805	-0.200898	-0.196008	0.737775	-0.265674
14	5	-0.0829991	-0.164178	0.788471	-0.208223	-0.0178826	-0.160185	1.1406	-0.14044
14	6	-0.221155	-0.309052	0.903362	-0.342113	0.092364	-0.242055	0.811763	-0.298184
14	7	0.171948	0.206226	1.02777	0.200653	0.092263	0.0737898	0.677975	0.108838
14	8	0.380766	0.311625	0.726473	0.428955	0.518446	0.228675	0.61221	0.373524
14	9	0.366058	0.406502	0.682081	0.595973	0.259597	0.400589	0.909602	0.4404
15	0	0.0290114	0.074794	0.87508	0.085471	0.303957	0.26706	0.87508	0.305183
15	1	0.538618	0.666763	0.805855	0.827398	0.344221	0.368824	0.774299	0.476333
15	2	0.211873	0.250277	0.779234	0.321184	0.253261	0.285463	0.568438	0.502189
15	3	0.269467	0.370811	0.627138	0.591275	0.0759419	0.102358	0.454208	0.225356
15	4	-0.0163925	0.144471	0.623722	0.231628	0.260427	0.104102	0.467035	0.2229
15	5	0.170265	0.185454	0.624581	0.296925	0.0154217	-0.353336	0.579032	-0.610218
15	6	0.275512	0.376741	0.5954	0.632752	0.165418	0.244374	0.688981	0.354689
15	7	-0.0274309	-0.0380063	0.837791	-0.045365	0.0965826	0.00987109	0.616782	0.0160042
15	8	0.0335694	-0.0515185	0.464463	-0.110921	-0.169005	-0.16549	0.552313	-0.299632
15	9	0.0101842	0.0499867	0.686059	0.0728606	0.228106	0.201261	0.725876	0.277266
16	0	-0.0489675	0.0417177	0.789108	0.0528669	0.0384805	0.0756999	0.789108	0.095931
16	1	0.424834	0.397915	0.830159	0.479324	0.602364	0.66931	1.08426	0.617296
16	2	0.418013	0.462663	1.13949	0.406027	0.412005	0.334705	1.33059	0.251547
16	3	0.492636	0.506277	1.20415	0.420442	0.161465	0.298418	0.985017	0.302957
16	4	-0.200454	-0.230464	0.9397	-0.245252	-0.409443	-0.315226	1.0031	-0.314251
16	5	-0.0647097	-0.19457	1.13048	-0.172113	0.470734	0.284178	1.02575	0.277043
16	6	0.498055	0.661287	0.914215	0.723339	0.678651	0.649452	0.751344	0.864387
16	7	0.924779	0.970117	0.835262	1.16145	0.670713	0.439193	0.676157	0.649543
16	8	0.370316	0.482276	0.75298	0.64049	0.270597	0.419002	0.803786	0.521285
16	9	0.461778	0.422771	0.999833	0.422841	0.269141	0.217904	0.890351	0.244739
17	0	0.536457	0.615093	1.16717	0.526996	0.649255	0.718691	1.16717	0.615757
17	1	0.0691588	0.028693	1.27489	0.0225063	0.24735	0.039805	1.00446	0.0396282
17	2	0.485611	0.503615	0.956358	0.526597	0.274334	0.292648	1.14851	0.254806
17	3	0.217476	0.256064	1.04251	0.245623	0.0263418	0.021677	1.16721	0.0185716
17	4	0.178363	0.266568	0.98383	0.270949	0.615193	0.217149	1.02285	0.212298
17	5	0.504654	0.594203	1.08811	0.546086	-0.443169	-0.209377	1.915	-0.109335
17	6	0.103432	-0.0389713	1.89257	-0.0205917	0.90766	0.736352	1.75918	0.418578
17	7	0.755973	0.70832	1.60222	0.442087	0.758506	0.440592	1.62114	0.271779
17	8	0.296455	0.3017	1.14441	0.263629	0.0169132	0.0947469	1.51179	0.062672
17	9	-0.181027	-0.25302	1.33519	-0.189501	-0.0526683	-0.201161	0.977466	-0.205798
18	0	0.293321	0.350281	1.04483	0.335251	0.27303	0.420093	1.04483	0.402068
18	1	-0.0265088	0.0114383	0.932194	0.0122703	0.11611	0.119316	0.770456	0.154865
18	2	0.488813	0.613102	0.883312	0.694094	0.568249	0.621593	0.639075	0.972645
18	3	0.381333	0.419325	0.645171	0.649943	0.0364364	0.0980683	0.71254	0.137632
18	4	-0.112842	0.0377806	0.78751	0.0479747	0.0662107	0.138913	1.01675	0.136625
18	5	-0.0208411	0.170516	1.05826	0.161128	-0.643128	-0.580996	1.09765	-0.529308
18	6	-0.503665	-0.519039	1.093	-0.474875	-0.068142	-0.136227	1.14199	-0.11929
18	7	-0.136188	-0.133364	1.1867	-0.112383	0.0161469	-0.122897	0.534166	-0.230072
18	8	-0.0557681	0.144226	0.482701	0.29879	-0.130409	0.0495668	0.373139	0.132838
18	9	-0.0470818	-0.0281122	0.62238	-0.0451688	-0.068304	0.0893794	0.58093	0.153856
19	0	0.0735916	0.0803368	1.19932	0.0669851	0.255586	0.171732	1.19932	0.143191
19	1	0.360461	0.396115	1.17355	0.337534	0.17628	0.114432	1.47382	0.077643
19	2	0.18076	0.0492137	1.28365	0.0383389	0.611479	0.247659	1.27328	0.194504
19	3	0.180622	0.132146	1.06383	0.124217	-0.192835	-0.307473	1.01091	-0.304154
19	4	0.185847	0.141535	0.974795	0.145195	0.251668	0.194033	1.00639	0.192801
19	5	-0.0692264	0.171651	1.1423	0.150268	-0.164172	-0.467068	1.4972	-0.31196
19	6	0.0299763	-0.213506	1.38325	-0.15435	-0.0573919	-0.119331	1.16936	-0.102048
19	7	-0.0326752	-0.180331	1.04325	-0.172855	0.396316	0.29194	1.24403	0.234673
19	8	0.360574	0.5549	1.06317	0.521928	0.086535	0.197711	0.668216	0.295879
19	9	0.00257529	0.111096	0.621732	0.178688	-0.220122	-0.118542	0.522185	-0.227012
20	0	0.273278	0.359273	0.894404	0.40169	0.616145	0.771228	0.894404	0.862282
20	1	0.503879	0.613239	1.00426	0.61064	0.181488	0.197415	1.12238	0.17589
20	2	0.10672	0.140598	1.16001	0.121204	0.0381522	-0.0873939	1.28332	-0.0680997
20	3	-0.141233	-0.0652137	0.96279	-0.0677341	0.032312	0.0768749	1.00197	0.0767236
20	4	0.187931	0.327401	0.969489	0.337705	0.0258177	0.203845	1.03624	0.196716
20	5	0.0497907	0.122919	0.857379	0.143366	-0.218699	-0.394855	1.18064	-0.334442
20	6	-0.561009	-0.493092	1.12734	-0.437395	-0.357732	-0.521591	1.72814	-0.301823
20	7	-0.147045	-0.185664	1.27943	-0.145115	-0.0559452	-0.23384	0.884964	-0.264237
20	8	0.405081	0.792093	1.0084	0.785494	0.610791	0.980833	1.2782	0.767355
20	9	0.184819	0.19858	1.13976	0.17423	0.0651332	-0.11864	0.684118	-0.173421
21	0	0.18798	0.202403	0.934084	0.216686	0.531904	0.462227	0.934084	0.494845
21	1	0.558938	0.657728	0.97105	0.677337	0.614376	0.360035	0.972301	0.370292
21	2	0.752179	0.74147	1.01088	0.733488	0.46388	0.493001	1.13059	0.436056
21	3	0.0817266	0.174385	1.14675	0.152069	0.0547719	-0.125197	1.76329	-0.0710019
21	4	0.246	0.392813	1.53253	0.256317	0.379335	0.215582	1.44803	0.14888
21	5	0.663677	0.556769	1.0933	0.509255	0.0781325	0.0948293	1.45407	0.0652166
21	6	-0.115011	0.0389222	1.42157	0.0273798	0.227737	0.440849	3.17443	0.138875
21	7	0.494586	0.513386	1.61175	0.318527	0.627507	0.570975	1.61952	0.352558
21	8	0.220458	0.314559	0.782126	0.402185	0.245168	0.0730692	0.583464	0.125233
21	9	0.1242	0.146109	0.697459	0.209488	0.0744075	0.0156142	0.518923	0.0300896
22	0	0.1941	0.27039	0.852577	0.317145	0.387029	0.346625	0.852577	0.406562
22	1	0.239209	0.369269	0.837196	0.441078	0.286512	0.326022	0.754529	0.432087
22	2	0.307712	0.296437	0.976596	0.303541	0.259063	0.124407	0.968028	0.128516
22	3	0.167445	0.104538	0.941687	0.111011	0.114811	-0.148621	0.738493	-0.20125
22	4	0.231534	0.263863	0.787971	0.334864	0.526919	0.316385	0.809008	0.391078
22	5	0.624931	0.849887	1.14124	0.744703	-0.283403	-0.174315	1.19385	-0.146011
22	6	0.0719328	-0.0821298	0.997974	-0.0822965	0.311893	0.1869	1.40978	0.132574
22	7	0.0554784	-0.188262	0.932831	-0.201818	0.28191	0.297025	0.856737	0.346693
22	8	0.087846	0.206172	0.81578	0.25273	0.129372	0.283923	0.645834	0.439623
22	9	0.107728	0.216415	0.8305	0.260585	0.258722	0.333031	1.20669	0.275988
23	0	-0.0772899	-0.0639795	0.732777	-0.087311	-0.0788588	-0.0251851	0.732777	-0.0343694
23	1	0.277647	0.401788	0.873581	0.459933	0.307515	0.394859	0.671889	0.587684
23	2	0.118152	0.0483772	0.78894	0.0613192	0.208869	0.146341	0.783067	0.186882
23	3	0.181431	0.416539	0.96431	0.431956	0.14085	0.234132	0.993748	0.235605
23	4	0.195273	0.315155	0.885708	0.355822	0.182944	0.0723515	0.978482	0.0739426
23	5	0.0557129	0.0615279	0.770708	0.079833	-0.214097	-0.242936	0.466253	-0.521039
23	6	-0.321008	-0.148271	0.443907	-0.334012	0.0705222	0.100274	0.241746	0.414788
23	7	0.382836	0.468474	0.473995	0.988351	0.100988	0.306714	0.393078	0.780287
23	8	0.182641	0.381307	0.784245	0.486208	0.176513	0.47788	1.04491	0.457341
23	9	-0.122371	-0.0766533	0.856622	-0.0894831	-0.0737326	0.0494525	0.731362	0.0676171
24	0	0.0160753	0.0301748	0.992657	0.030398	0.040192	0.0724111	0.992657	0.0729468
24	1	0.0240403	0.0899831	1.05969	0.0849142	0.275167	0.145471	1.05613	0.13774
24	2	0.361821	0.439227	1.05554	0.416116	-0.0289133	0.108609	1.1347	0.0957158
24	3	0.0191597	0.0492993	1.08944	0.0452518	0.28375	0.241201	1.21679	0.198228
24	4	0.253434	0.162789	1.11319	0.146237	0.142456	-0.0996777	1.262	-0.0789842
24	5	0.513904	0.225517	1.05705	0.213345	0.237686	-0.12217	1.23176	-0.0991829
24	6	0.145753	0.138383	1.12015	0.12354	0.381207	0.672209	1.76133	0.381648
24	7	0.580025	0.958072	1.30669	0.733206	0.642255	0.766147	1.77799	0.430905
24	8	0.19296	0.267141	0.898901	0.297186	0.239416	0.284874	0.975861	0.291921
24	9	0.233645	0.275916	0.627495	0.439711	-0.10592	0.0198013	0.581035	0.0340794
25	0	0.170292	0.222231	1.04034	0.213614	0.288961	0.330463	1.04034	0.317649
25	1	0.350224	0.363307	0.951945	0.381647	0.373491	0.309391	0.861279	0.359223
25	2	0.344825	0.521404	0.872911	0.597317	0.326747	0.509564	0.997432	0.510876
25	3	-0.128338	-0.0567929	0.972214	-0.058416	-0.447237	-0.242441	0.949898	-0.255229
25	4	-0.221898	-0.280683	0.963329	-0.291367	-0.014535	0.067305	0.545425	0.123399
25	5	0.11888	-0.00480296	0.667367	-0.00719689	0.329157	0.252318	0.752782	0.335181
25	6	0.337972	0.584973	0.891365	0.656267	0.0042336	0.176485	1.26459	0.139559
25	7	0.12996	0.183839	1.18155	0.155592	0.185071	0.293223	1.02951	0.284818
25	8	-0.0649253	0.064056	0.955932	0.0670089	0.129038	0.230636	0.734015	0.314211
25	9	0.368586	0.531487	0.853221	0.622918	0.580691	0.548503	1.23309	0.44482
26	0	0.0536045	0.0138715	1.18007	0.0117548	0.151147	0.0764358	1.18007	0.0647725
26	1	0.490588	0.614314	0.98458	0.623935	0.565546	0.47852	0.696565	0.686971
26	2	0.20777	0.268127	0.963875	0.278176	-0.0152732	0.162112	0.796509	0.203528
26	3	0.0130571	0.0229102	0.851897	0.0268932	0.125262	-0.130739	0.827097	-0.15807
26	4	0.251909	0.359513	0.900847	0.399083	0.292539	0.322498	0.981377	0.328617
26	5	0.130476	0.0571496	0.980138	0.0583077	0.0750794	-0.0759441	0.593425	-0.127976
26	6	0.0529353	0.14682	0.69217	0.212115	0.0466769	0.209011	1.00244	0.208503
26	7	-0.23431	-0.0554033	0.676577	-0.0818875	-0.231186	-0.366599	0.563966	-0.650038
26	8	0.0565982	0.167075	0.66524	0.25115	0.247781	0.0439359	0.659509	0.0666191
26	9	0.480348	0.440306	0.845389	0.520833	-0.127111	0.0649648	1.25079	0.051939
27	0	0.197194	0.147441	0.813342	0.181278	0.437722	0.326247	0.813342	0.401119
27	1	0.321121	0.260262	0.943827	0.275752	0.118538	0.0882193	0.824059	0.107055
27	2	-0.0542264	-0.114606	0.744666	-0.153903	0.0551815	0.0119224	0.700789	0.0170128
27	3	0.362787	0.396814	0.827837	0.479338	0.234656	0.274062	1.00046	0.273936
27	4	0.171201	0.459908	0.846683	0.543188	0.476421	0.537712	0.948111	0.567141
27	5	0.556917	0.464924	0.994252	0.467612	0.217762	0.18372	0.869203	0.211365
27	6	0.0739424	0.144542	0.861662	0.167748	0.00244351	-0.0109502	1.20977	-0.00905147
27	7	-0.23547	-0.343947	1.02627	-0.335142	-0.0793089	-0.215626	0.49721	-0.433672
27	8	0.0979822	0.163738	0.683894	0.23942	0.240378	0.109787	0.466941	0.235119
27	9	0.350085	0.50849	0.838196	0.606648	0.272827	0.243629	0.814203	0.299224
28	0	0.0500833	0.0419977	0.990563	0.0423978	-0.12972	-2.83382e-05	0.990563	-2.86082e-05
28	1	-0.0489292	0.0741688	0.997273	0.0743716	0.438517	0.360953	0.998007	0.361673
28	2	0.432874	0.49389	1.21235	0.407384	0.448416	0.418974	0.850359	0.492703
28	3	0.172992	0.0641232	0.970507	0.0660719	0.0782748	-0.173989	0.949623	-0.183219
28	4	0.379637	0.519168	0.807901	0.642614	0.321663	0.367175	0.535273	0.685959
28	5	0.366708	0.391096	0.818295	0.47794	0.105031	0.401756	0.762522	0.526879
28	6	0.162708	0.208689	0.749857	0.278305	0.390587	-0.161472	0.681123	-0.237067
28	7	0.473702	0.916317	0.930982	0.984249	0.436668	0.744737	1.26795	0.587355
28	8	0.313099	0.244127	0.680872	0.358551	0.207644	0.17108	0.525355	0.325647
28	9	0.190944	0.286828	0.759728	0.377541	0.422975	0.448493	0.616107	0.727947
29	0	0.039163	0.0203191	0.873005	0.0232749	0.148086	0.0827847	0.873005	0.0948273
29	1	-0.120714	-0.1502	0.939173	-0.159928	-0.0167558	0.0437228	0.744989	0.0586892
29	2	0.69883	0.687636	0.899803	0.764207	1.12794	0.901532	1.19936	0.751677
29	3	0.663919	0.787765	1.14298	0.689219	-0.0917547	-0.0124053	0.632835	-0.0196028
29	4	0.0195716	0.135466	0.869338	0.155827	0.205456	0.466724	0.922317	0.506034
29	5	0.281911	0.241178	0.770778	0.312902	0.0266542	0.14467	0.817625	0.17694
29	6	-0.00702382	-0.329522	0.862957	-0.381852	0.314501	-0.172028	0.664838	-0.258752
29	7	0.349858	0.587481	0.864629	0.67946	0.274354	0.419442	0.409754	1.02364
29	8	0.187165	0.354087	0.829576	0.426829	0.178788	0.265528	1.03488	0.256579
29	9	0.016531	-0.185075	1.07015	-0.172943	-0.140425	-0.314454	0.967525	-0.325008
30	0	0.180909	0.278831	0.957846	0.291102	0.200106	0.440418	0.957846	0.459801
30	1	0.0282138	0.150634	1.00089	0.150501	0.0670845	0.110135	1.04521	0.105371
30	2	0.277113	0.323616	0.95454	0.339028	0.160255	0.129832	1.01334	0.128123
30	3	0.0995807	0.248053	0.97822	0.253576	0.151442	0.282918	1.18947	0.237852
30	4	0.0102011	0.0876512	1.0217	0.0857897	0.0959137	0.03824	1.25554	0.0304571
30	5	0.634905	1.04147	1.33386	0.780799	0.0600182	0.547656	2.39983	0.228206
30	6	0.50981	0.491937	2.33011	0.211122	0.470487	0.587408	2.33273	0.251812
30	7	0.0388642	0.267095	1.45507	0.183561	0.878634	0.855885	1.62129	0.527904
30	8	0.49172	0.478127	1.17617	0.406511	0.203675	0.00516271	0.819958	0.00629631
